GMStdExScript_Story_3,Execute ${script} with 1 argument,${script} を実行 (引数 1)
GMStdExScript_Story_4,Execute ${script} with 1 argument on ${applyto},${script} を実行 (引数 1) [${applyto}]
GMStdExScript_Story_5,Execute ${script} with ${input_count} arguments,${script} を実行 (引数 ${input_count})
GMStdExScript_Story_6,Execute ${script} with ${input_count} arguments on ${applyto},${script} を実行 (引数 ${input_count}) [${applyto}]
GMStdExScript_Story_7,Execute and set ${var} to return value of ${script},実行後に ${var} を ${script} の戻り値に設定
GMStdExScript_Story_8,Execute and set ${var} to return value of ${script} on ${applyto},実行後に ${var} を ${script} の戻り値に設定 [${applyto}]
GMStdExScript_Story_9,Execute and set ${var} to return value of ${script} with 1 argument,実行後に ${var} を ${script} の戻り値に設定 (引数 1)
GMStdExScript_Story_10,Execute and set ${var} to return value of ${script} with 1 argument on ${applyto},実行後に ${var} を ${script} の戻り値に設定 (引数 1) [${applyto}]
GMStdExScript_Story_11,Execute and set ${var} to return value of ${script} with ${input_count} arguments,実行後に ${var} を ${script} の戻り値に設定 (引数 ${input_count})
GMStdExScript_Story_12,Execute and set ${var} to return value of ${script} with ${input_count} arguments on ${applyto},実行後に ${var} を ${script} の戻り値に設定 (引数 ${input_count}) [${applyto}]
GMStdExScript_Story_13,Execute and set temp ${var} to return value of ${script},実行後に一時変数 ${var} を ${script} の戻り値に設定
GMStdExScript_Story_14,Execute and set temp ${var} to return value of ${script} on ${applyto},実行後に一時変数 ${var} を ${script} の戻り値に設定 [${applyto}]
GMStdExScript_Story_15,Execute and set temp ${var} to return value of ${script} with 1 argument,実行後に一時変数 ${var} を ${script} の戻り値に設定 (引数 1)
GMStdExScript_Story_16,Execute and set temp ${var} to return value of ${script} with 1 argument on ${applyto},実行後に一時変数 ${var} を ${script} の戻り値に設定 (引数 1) [${applyto}]
GMStdExScript_Story_17,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments,実行後に一時変数 ${var} を ${script} の戻り値に設定 (引数 ${input_count})
GMStdExScript_Story_18,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments on ${applyto},実行後に一時変数 ${var} を ${script} の戻り値に設定 (引数 ${input_count}) [${applyto}]
GMStdCallFunction_Story_1,Call ${function},${function} を呼び出す
GMStdCallFunction_Story_2,Call ${function} on ${applyto},${function} を呼び出す [${applyto}]
GMStdCallFunction_Story_3,Call ${function} with 1 argument,${function} を呼び出す (引数 1)
GMStdCallFunction_Story_4,Call ${function} with 1 argument on ${applyto},${function} を呼び出す (引数 1) [${applyto}]
GMStdCallFunction_Story_5,Call ${function} with ${input_count} arguments,${function} を呼び出す (引数 ${input_count})
GMStdCallFunction_Story_6,Call ${function} with ${input_count} arguments on ${applyto},${function} を呼び出す (引数 ${input_count}) [${applyto}]
GMStdCallFunction_Story_7,Set ${var} to return value of ${function},${var} を ${function} の戻り値に設定
GMStdCallFunction_Story_8,Set ${var} to return value of ${function} on ${applyto},${var} を ${function} の戻り値に設定 [${applyto}]
GMStdCallFunction_Story_9,Set ${var} to return value of ${function} with 1 argument,${var} を ${function} の戻り値に設定 (引数 1)
GMStdCallFunction_Story_10,Set ${var} to return value of ${function} with 1 argument on ${applyto},${var} を ${function} の戻り値に設定 (引数 1) [${applyto}]
GMStdCallFunction_Story_11,Set ${var} to return value of ${function} with ${input_count} arguments,${var} を ${function} の戻り値に設定 (引数 ${input_count})
GMStdCallFunction_Story_12,Set ${var} to return value of ${function} with ${input_count} arguments on ${applyto},${var} を ${function} の戻り値に設定 (引数 ${input_count}) [${applyto}]
GMStdCallFunction_Story_13,Set temp ${var} to return value of ${function},一時変数 ${var} を ${function} の戻り値に設定
GMStdCallFunction_Story_14,Set temp ${var} to return value of ${function} on ${applyto},一時変数 ${var} を ${function} の戻り値に設定 [${applyto}]
GMStdCallFunction_Story_15,Set temp ${var} to return value of ${function} with 1 argument,一時変数 ${var} を ${function} の戻り値に設定 (引数 1)
GMStdCallFunction_Story_16,Set temp ${var} to return value of ${function} with 1 argument on ${applyto},一時変数 ${var} を ${function} の戻り値に設定 (引数 1) [${applyto}]
GMStdCallFunction_Story_17,Set temp ${var} to return value of ${function} with ${input_count} arguments,一時変数 ${var} を ${function} の戻り値に設定 (引数 ${input_count})
GMStdCallFunction_Story_18,Set temp ${var} to return value of ${function} with ${input_count} arguments on ${applyto},一時変数 ${var} を ${function} の戻り値に設定 (引数 ${input_count}) [${applyto}]
GMStdNew_Story_1,Set ${var} to new instance of ${function},${var} を ${function} の新規インスタンスとして設定
GMStdNew_Story_2,Set ${var} to new instance of ${function} with 1 argument,${var} を ${function} の新規インスタンスとして設定 (引数 1)
GMStdNew_Story_3,Set ${var} to new instance of ${function} with ${input_count} arguments,${var} を ${function} の新規インスタンスとして設定 (引数 ${input_count})
GMStdNew_Story_4,Set temp ${var} to new instance of ${function},一時変数 ${var} を ${function} の新規インスタンスとして設定
GMStdNew_Story_5,Set temp ${var} to new instance of ${function} with 1 argument,一時変数 ${var} を ${function} の新規インスタンスとして設定 (引数 1)
GMStdNew_Story_6,Set temp ${var} to new instance of ${function} with ${input_count} arguments,一時変数 ${var} を ${function} の新規インスタンスとして設定 (引数 ${input_count})
GMStdRet_Story_1,Return ${value},${value} を返す
GMStdRet_Story_2,Return ${value} on ${applyto},${value} を返す [${applyto}]
GMStdApplyTo_Story_1,Apply to ${applyto},${applyto} に適用
GMStdMacro_Story_1,Define macro ${macro} as ${value}${show_input_count},マクロ ${macro} を ${value} として定義${show_input_count}
GMStdMacro_Story_2,Define macro ${macro} as ${value} on ${applyto}${show_input_count},マクロ ${macro} を ${value} として定義${show_input_count} [${applyto}]
GMStdExit_Story,Exit the current event,現在のイベントから抜ける
GMStdInstCreate_Story_1,Create ${objectid} at ${dnd_pos},${dnd_pos} に ${objectid} を生成
GMStdInstCreate_Story_2,Create ${objectid} at ${dnd_pos} on ${applyto},${dnd_pos} に ${objectid} を生成 [${applyto}]
GMStdInstCreate_Story_3,Create ${objectid} at ${dnd_pos} into ${var},${dnd_pos} に ${objectid} を生成して ${var} に代入
GMStdInstCreate_Story_4,Create ${objectid} at ${dnd_pos} into ${var} on ${applyto},${dnd_pos} に ${objectid} を生成して ${var} に代入 [${applyto}]
GMStdInstCreate_Story_5,Create ${objectid} at ${dnd_pos} into temp ${var},${dnd_pos} に ${objectid} を生成して一時変数 ${var} に代入
GMStdInstCreate_Story_6,Create ${objectid} at ${dnd_pos} into temp ${var} on ${applyto},${dnd_pos} に ${objectid} を生成して一時変数 ${var} に代入 [${applyto}]
GMStdInstDestroy_Story_1,Destroy this instance,このインスタンスを破棄
GMStdInstDestroy_Story_2,Destroy ${applyto} on ${applyto},${applyto} を破棄 [${applyto}]
GMStdDestroyAtPos_Story_1,Destroy instances at ${dnd_pos},${dnd_pos} のインスタンスを破棄
GMStdDestroyAtPos_Story_2,Destroy instances at ${dnd_pos} on ${applyto},${dnd_pos} のインスタンスを破棄 [${applyto}]
GMStdInstChange_Story_1,Change into ${objind},${objind} に変更
GMStdInstChange_Story_2,Change ${applyto} into ${objind} on ${applyto},${applyto} を ${objind} に変更 [${applyto}]
GMStdSetAlarm_Story_1,Set alarm ${alarm} to ${steps}${show_input_count},Alarm ${alarm} を ${steps} に設定${show_input_count}
GMStdSetAlarm_Story_2,Set alarm ${alarm} to ${steps} on ${applyto}${show_input_count},Alarm ${alarm} を ${steps} に設定${show_input_count} [${applyto}]
GMStdSetAlarm_Story_3,Add ${steps} to alarm ${alarm}${show_input_count},Alarm ${alarm} を ${steps} 加算${show_input_count}
GMStdSetAlarm_Story_4,Add ${steps} to alarm ${alarm} on ${applyto}${show_input_count},Alarm ${alarm} を ${steps} 加算${show_input_count} [${applyto}]
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Alarm ${alarm} を ${var} に代入
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Alarm ${alarm} を ${var} に代入 [${applyto}]
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Alarm ${alarm} を一時変数 ${var} に代入
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},alarm ${alarm} を一時変数 ${var} に代入 [${applyto}]
GMStdInstCount_Story_1,Get ${object} count into ${var},${object} の合計数を ${var} に代入
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},${object} の合計数を ${var} に代入 [${applyto}]
GMStdInstCount_Story_3,Get ${object} count into temp ${var},${object} の合計数を一時変数 ${var} に代入
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},${object} の合計数を一時変数 ${var} に代入 [${applyto}]
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},ユーザーイベント ${event} を呼び出す${show_input_count}
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},ユーザーイベント ${event} を呼び出す${show_input_count} [${applyto}]
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},インスタンス変数 ${dnd_set_inst_vars} を ${value} に設定${show_input_count}
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},インスタンス変数 ${dnd_set_inst_vars} を ${value} に設定${show_input_count} [${applyto}]
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},インスタンス変数 ${dnd_get_inst_vars} を ${target} に代入${show_input_count}
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},インスタンス変数 ${dnd_get_inst_vars} を ${target} に代入${show_input_count} [${applyto}]
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},インスタンス変数 ${dnd_get_inst_vars} を一時変数 ${target} に代入${show_input_count}
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},インスタンス変数 ${dnd_get_inst_vars} を一時変数 ${target} に代入${show_input_count} [${applyto}]
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},スプライトを ${spriteind} に開始フレーム ${imageind} で設定
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},スプライトを ${spriteind} に開始フレーム ${imageind} で設定 [${applyto}]
GMStdRotSprite_Story_1,Set rotation to ${angle},回転を ${angle} に設定
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},回転を ${angle} に設定 [${applyto}]
GMStdRotSprite_Story_3,Add ${angle} to rotation,回転を ${angle} 加算
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},回転を ${angle} 加算 [${applyto}]
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},アニメーション速度を ${speed} に設定
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},アニメーション速度を ${speed} に設定 [${applyto}]
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,アニメーション速度を ${speed} 加算
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},アニメーション速度を ${speed} 加算 [${applyto}]
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","スケールを ${xscale},${yscale} に設定"
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","スケールを ${xscale},image_yscale に設定"
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","スケールを ${xscale},image_yscale+${yscale} に設定"
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","スケールを image_xscale,${yscale} に設定"
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","スケールを image_xscale,image_yscale に設定"
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","スケールを image_xscale,image_yscale+${yscale} に設定"
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","スケールを image_xscale+${xscale},${yscale} に設定"
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","スケールを image_xscale+${xscale},image_yscale に設定"
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","スケールを image_xscale+${xscale},image_yscale+${yscale} に設定"
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","${applyto} のスケールを ${xscale},${yscale} に設定 [${applyto}]"
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","${applyto} のスケールを ${xscale},image_yscale に設定 [${applyto}]"
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","${applyto} のスケールを ${xscale},image_yscale+${yscale} に設定 [${applyto}]"
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","${applyto} のスケールを image_xscale,${yscale} に設定 [${applyto}]"
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","${applyto} のスケールを image_xscale,image_yscale に設定 [${applyto}]"
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","${applyto} のスケールを image_xscale,image_yscale+${yscale} に設定 [${applyto}]"
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","${applyto} のスケールを image_xscale+${xscale},${yscale} に設定 [${applyto}]"
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","${applyto} のスケールを image_xscale+${xscale},image_yscale に設定 [${applyto}]"
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","${applyto} のスケールを image_xscale+${xscale},image_yscale+${yscale} に設定 [${applyto}]"
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},アルファを ${alpha} に設定
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},アルファを ${alpha} に設定 [${applyto}]
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,アルファを ${alpha} 加算
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},アルファを ${alpha} 加算 [${applyto}]
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},スプライトのカラーブレンドを ${colour} に設定
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},スプライトのカラーブレンドを ${colour} に設定 [${applyto}]
GMStdInstExists_Story_1,Check if ${obj} does not exist,${obj} が存在しない場合
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},${obj} が存在しない場合 [${applyto}]
GMStdInstExists_Story_3,Check if ${obj} exists,${obj} が存在する場合
GMStdInstExists_Story_4,Check if ${obj} exists on ${applyto},${obj} が存在する場合 [${applyto}]
GMStdInheritEvent_Story_1,Call parent event,親イベントを呼び出す
GMStdInheritEvent_Story_2,Call parent event on ${applyto},親イベントを呼び出す [${applyto}]
GMStdIfSequenceExists_Story_1,If sequence ${obj} exists,シーケンス ${obj} が存在する場合
GMStdIfSequenceExists_Story_2,If sequence ${obj} does not exists,シーケンス ${obj} が存在しない場合
GMStdSeqDestroy_Story_1,Destroy sequence ${var},シーケンス ${var} を破棄
GMStdSeqPlay_Story_1,Play sequence ${var},シーケンス ${var} を再生
GMStdSeqPause_Story_1,Pause sequence ${var},シーケンス ${var} を一時停止
GMStdSeqSetPos_Story_1,Set position of sequence instance ${sequenceelmid} to ${dnd_pos},シーケンスインスタンス ${sequenceelmid} の位置を ${dnd_pos} に設定
GMStdSeqCreate_Story_1,Create ${sequenceid} at ${dnd_pos},${sequenceid} を ${dnd_pos} に生成
GMStdSeqCreate_Story_2,Create ${sequenceid} at ${dnd_pos} on ${applyto},${sequenceid} を ${dnd_pos} に生成 [${applyto}]
GMStdSeqCreate_Story_3,Create ${sequenceid} at ${dnd_pos} into ${var},${sequenceid} を ${dnd_pos} に生成して ${var} に代入
GMStdSeqCreate_Story_4,Create ${sequenceid} at ${dnd_pos} into ${var} on ${applyto},${sequenceid} を ${dnd_pos} に生成して ${var} に代入 [${applyto}]
GMStdSeqCreate_Story_5,Create ${sequenceid} at ${dnd_pos} into temp ${var},${sequenceid} を ${dnd_pos} に生成して一時変数 ${var} に代入
GMStdSeqCreate_Story_6,Create ${sequenceid} at ${dnd_pos} into temp ${var} on ${applyto},${sequenceid} を ${dnd_pos} に生成して一時変数 ${var} に代入 [${applyto}]
GMStdSeqGetPos_Story_1,Get position of sequence instance ${sequenceelmid} into ${varx} and ${vary},シーケンスインスタンス ${sequenceelmid} の位置を ${varx} と ${vary} に代入
GMStdSeqGetPos_Story_2,Get position of sequence instance ${sequenceelmid} into temp ${varx} and ${vary},シーケンスインスタンス ${sequenceelmid} の位置を一時変数 ${varx} と ${vary} に代入
GMStdSeqGetPos_Story_3,Get position of sequence instance ${sequenceelmid} into ${varx} and temp ${vary},シーケンスインスタンス ${sequenceelmid} の位置を ${varx} と一時変数 ${vary} に代入
GMStdSeqGetPos_Story_4,Get position of sequence instance ${sequenceelmid} into temp ${varx} and temp ${vary},シーケンスインスタンス ${sequenceelmid} の位置を一時変数 ${varx} と一時変数 ${vary} に代入
GMStdIfMousePressed_Story_1,If mouse button ${button} is pressed,マウスボタン ${button} を押した場合
GMStdIfMousePressed_Story_2,If mouse button ${button} is pressed on ${applyto},マウスボタン ${button} を押した場合 [${applyto}]
GMStdIfMousePressed_Story_3,If mouse button ${button} is not pressed,マウスボタン ${button} を押していない場合
GMStdIfMousePressed_Story_4,If mouse button ${button} is not pressed on ${applyto},マウスボタン ${button} を押していない場合 [${applyto}]
GMStdIfMouseDown_Story_1,If mouse button ${button} is down,マウスボタン ${button} を押し続けている場合
GMStdIfMouseDown_Story_2,If mouse button ${button} is down on ${applyto},マウスボタン ${button} を押し続けている場合 [${applyto}]
GMStdIfMouseDown_Story_3,If mouse button ${button} is not down,マウスボタン ${button} を押し続けていない場合
GMStdIfMouseDown_Story_4,If mouse button ${button} is not down on ${applyto},マウスボタン ${button} を押し続けていない場合 [${applyto}]
GMStdIfMouseUp_Story_1,If mouse button ${button} is released,マウスボタン ${button} を離した場合
GMStdIfMouseUp_Story_2,If mouse button ${button} is released on ${applyto},マウスボタン ${button} を離した場合 [${applyto}]
GMStdIfMouseUp_Story_3,If mouse button ${button} is not released,マウスボタン ${button} を離していない場合
GMStdIfMouseUp_Story_4,If mouse button ${button} is not released on ${applyto},マウスボタン ${button} を離していない場合 [${applyto}]
GMStdIfKeyPressed_Story_1,If ${key} is pressed,${key} を押した場合
GMStdIfKeyPressed_Story_2,If ${key} is pressed on ${applyto},${key} を押した場合 [${applyto}]
GMStdIfKeyPressed_Story_3,If ${key} is not pressed,${key} を押していない場合
GMStdIfKeyPressed_Story_4,If ${key} is not pressed on ${applyto},${key} を押していない場合 [${applyto}]
GMStdIfKeyDown_Story_1,If ${key} is down,${key} を押し続けている場合
GMStdIfKeyDown_Story_2,If ${key} is down on ${applyto},${key} を押し続けている場合 [${applyto}]
GMStdIfKeyDown_Story_3,If ${key} is not down,${key} を押し続けていない場合
GMStdIfKeyDown_Story_4,If ${key} is not down on ${applyto},${key} を押し続けていない場合 [${applyto}]
GMStdIfKeyUp_Story_1,If ${key} is released,${key} を離した場合
GMStdIfKeyUp_Story_2,If ${key} is released on ${applyto},${key} を離した場合 [${applyto}]
GMStdIfKeyUp_Story_3,If ${key} is not released,${key} を離していない場合
GMStdIfKeyUp_Story_4,If ${key} is not released on ${applyto},${key} を離していない場合 [${applyto}]
GMStdVKeyShow_Story_1,Show virtual keyboard with ${keyboard_type},仮想キーボードを表示 (${keyboard_type})
GMStdVKeyShow_Story_2,Show virtual keyboard with ${keyboard_type} on ${applyto},仮想キーボードを表示 (${keyboard_type}) [${applyto}]
GMStdVKeyHide_Story,Hide virtual keyboard,仮想キーボードを非表示
GMStdVKeyHeight_Story_1,Get virtual keyboard height into ${target},仮想キーボードの高さを ${target} に代入
GMStdVKeyHeight_Story_2,Get virtual keyboard height into temp ${target},仮想キーボードの高さを一時変数 ${target} に代入
GMStdVKeyStatus_Story_1,If virtual keyboard is showing,仮想キーボードが表示されている場合
GMStdVKeyStatus_Story_2,If virtual keyboard is showing on ${applyto},仮想キーボードが表示されている場合 [${applyto}]
GMStdVKeyStatus_Story_3,If virtual keyboard is showing into ${target},仮想キーボードが表示されているかを ${target} に代入
GMStdVKeyStatus_Story_4,If virtual keyboard is showing into ${target} on ${applyto},仮想キーボードが表示されているかを ${target} に代入 [${applyto}]
GMStdVKeyStatus_Story_5,If virtual keyboard is showing into temp ${target},仮想キーボードが表示されているかを一時変数 ${target} に代入
GMStdVKeyStatus_Story_6,If virtual keyboard is showing into temp ${target} on ${applyto},仮想キーボードが表示されているかを一時変数 ${target} に代入 [${applyto}]
GMStdVKeyStatus_Story_7,If virtual keyboard is not showing,仮想キーボードが表示されていない場合
GMStdVKeyStatus_Story_8,If virtual keyboard is not showing on ${applyto},仮想キーボードが表示されていない場合 [${applyto}]
GMStdVKeyStatus_Story_9,If virtual keyboard is not showing into ${target},仮想キーボードが表示されていないかを ${target} に代入
GMStdVKeyStatus_Story_10,If virtual keyboard is not showing into ${target} on ${applyto},仮想キーボードが表示されていないかを ${target} に代入 [${applyto}]
GMStdVKeyStatus_Story_11,If virtual keyboard is not showing into temp ${target},仮想キーボードが表示されていないかを一時変数 ${target} に代入
GMStdVKeyStatus_Story_12,If virtual keyboard is not showing into temp ${target} on ${applyto},仮想キーボードが表示されていないかを一時変数 ${target} に代入 [${applyto}]
GMStdGPAxis_Story_1,Get ${axis} axis value on gamepad ${gp} into ${var},ゲームパッド ${gp} の ${axis} 軸の値を ${var} に代入
GMStdGPAxis_Story_2,Get ${axis} axis value on gamepad ${gp} into ${var} on ${applyto},ゲームパッド ${gp} の ${axis} 軸の値を ${var} に代入 [${applyto}]
GMStdGPAxis_Story_3,Get ${axis} axis value on gamepad ${gp} into temp ${var},ゲームパッド ${gp} の ${axis} 軸の値を一時変数 ${var} に代入
GMStdGPAxis_Story_4,Get ${axis} axis value on gamepad ${gp} into temp ${var} on ${applyto},ゲームパッド ${gp} の ${axis} 軸の値を一時変数 ${var} に代入 [${applyto}]
