Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:107-11,F1
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:108-11,F1
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:109-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:110-11,Launch the help file,ヘルプファイルを起動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:113-11,F5
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:114-11,F5
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:115-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:116-11,Run the current project using the current target settings,現在のターゲット設定でプロジェクトを起動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:119-11,F6
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:120-11,F6
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:121-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:122-11,"Run the current project using the <a href=""../IDE_Tools/The_Debugger.htm"">Debugger</a>","<a href=""../IDE_Tools/The_Debugger.htm"">デバッガ</a>を使用してプロジェクトを起動"
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:125-11,CTRL + f7,CTRL + F7
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:126-11,CMD + f7,CMD + F7
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:127-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:128-11,Clean the compiler cache,コンパイラのキャッシュを消去
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:131-11,CTRL + f8,CTRL + F8
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:132-11,CMD + f8,CMD + F8
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:133-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:134-11,Create an executable package using the current target settings,現在のターゲット設定で実行可能パッケージを作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:137-11,CTRL + N
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:138-11,CMD + N
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:139-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:140-11,Open the Start Page,スタートページを開く
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:143-11,CTRL + Z
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:144-11,CMD + Z
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:145-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:146-11,Global Undo,元に戻す（グローバル）
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:149-11,CTRL + Y
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:150-11,CMD + Y
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:151-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:152-11,Global Redo,やり直し（グローバル）
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:155-11,CTRL + E
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:156-11,CMD + E
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:157-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:158-11,Export the current project as a YYZ file,プロジェクトをYYZファイルとしてエクスポート
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:161-11,CTRL + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:162-11,CMD + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:163-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:164-11,Save the current project,プロジェクトを保存
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:167-11,CTRL + C
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:168-11,CMD + C
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:169-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:170-11,Copy the selected text from anywhere in the IDE,IDEで選択中のテキストをコピー
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:173-11,CTRL + INSERT
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:174-11,N/A,なし
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:175-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:176-11,Copy the selected text from anywhere in the IDE,IDEで選択中のテキストをコピー
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:179-11,CTRL + V
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:180-11,CMD + V
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:181-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:182-11,Paste the clipboard text anywhere in the IDE,クリップボードのテキストをIDEに貼り付け
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:185-11,SHIFT + INSERT
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:186-11,N/A,なし
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:187-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:188-11,Paste the clipboard text anywhere in the IDE,クリップボードのテキストをIDEに貼り付け
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:191-11,CTRL + X
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:192-11,CMD + X
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:193-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:194-11,Cut the selected text anywhere in the IDE,IDEで選択中のテキストを切り取り
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:197-11,SHIFT + DELETE
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:198-11,N/A,なし
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:199-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:200-11,Cut the selected text anywhere in the IDE,IDEで選択中のテキストを切り取り
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:203-11,CTRL + SHIFT + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:204-11,CMD + SHIFT + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:205-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:206-11,"Save the current project using ""Save as""","プロジェクトを""別名""で保存"
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:209-11,CTRL + O
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:210-11,CMD + O
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:211-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:212-11,Load a project from disk,ディスク上のプロジェクトを読み込む
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:215-11,CTRL + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:216-11,CMD + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:217-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:218-11,Open search in scripts,スクリプト内を検索
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:221-11,CTRL + SHIFT + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:222-11,CMD + SHIFT + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:223-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:224-11,Open the search window,検索ウィンドウを開く
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:227-11,CTRL + SHIFT + P
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:228-11,CMD + SHIFT + P
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:229-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:230-11,Open the preferences window,環境設定ウィンドウを開く
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:233-11,CTRL + SHIFT + [Num0 ... Num9]
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:234-11,CMD + CTRL + [Num0 ... Num9]
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:235-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:236-11,Set or remove a bookmark from 0 to 9,ブックマーク [0-9] をセットまたは削除
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:239-11,CTRL + [Num0 ... Num9]
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:240-11,CMD + [Num0 ... Num9]
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:241-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:242-11,Go to the bookmark from 0 to 9,ブックマーク [0-9] に飛ぶ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:245-11,CTRL + ALT + Enter
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:246-11,CMD + ALT + Enter
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:247-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:248-11,Pan and zoom in the currently active window,アクティブなウィンドウにズームして移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:251-11,CTRL + ALT + Up Arrow,CTRL + ALT + 上矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:252-11,CMD + ALT + Up,CMD + ALT + 上
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:253-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:254-11,Move to the next window up,上のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:257-11,CTRL + ALT + Down Arrow,CTRL + ALT + 下矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:258-11,CMD + ALT + Down Arrow,CMD + ALT + 下矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:259-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:260-11,Move to the next window down,下のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:263-11,CTRL + ALT + Left Arrow,CTRL + ALT + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:264-11,CMD + ALT + Left Arrow,CMD + ALT + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:265-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:266-11,Move to the next window left,左のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:269-11,CTRL + ALT + Right Arrow,CTRL + ALT + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:270-11,CMD + ALT + Right Arrow,CMD + ALT + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:271-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:272-11,Move to the next window right,右のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:275-11,CTRL + ALT + Up + Left Arrow,CTRL + ALT + 上 + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:276-11,CMD + ALT + Up + Left Arrow,CMD + ALT + 上 + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:277-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:278-11,Move to the next window up and left,左上のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:281-11,CTRL + ALT + Down + Left Arrow,CTRL + ALT + 下 + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:282-11,CMD + ALT + Down + Left Arrow,CMD + ALT + 下 + 左矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:283-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:284-11,Move to the next window down and left,左下のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:287-11,CTRL + ALT + Up + Right Arrow,CTRL + ALT + 上 + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:288-11,CMD + ALT + Up + Right Arrow,CMD + ALT + 上 + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:289-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:290-11,Move to the next window up and right,右上のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:293-11,CTRL + ALT + Down + Right Arrow,CTRL + ALT + 下 + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:294-11,CMD + ALT + Down + Right Arrow,CMD + ALT + 下 + 右矢印
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:295-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:296-11,Move to the next window down and right,右下のウィンドウに移動
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:299-11,ALT + f4
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:300-11,ALT + f4
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:301-11,General,全体
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:302-11,Exit the IDE,IDEを終了
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:310-11,f12
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:311-11,f12
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:312-11,Docks,ドック
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:313-11,Expand / Collapse all active docks in the workspace (manually contracted docks will not expand),ワークスペースのドックをすべて開く/閉じる（手動で収納したドックは開かれません）
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:316-11,SHIFT + f12
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:317-11,SHIFT + f12
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:318-11,Docks,ドック
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:319-11,Force expansion of all docks in the workspace,ワークスペースのドックを強制的にすべて開く
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:327-11,CTRL + W
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:328-11,CMD + W
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:329-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:330-11,Close current tab,現在のタブを閉じる
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:333-11,CTRL + T
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:334-11,CMD + T
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:335-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:336-11,Opens the Goto window to search the workspaces,移動ウィンドウを開いてワークスペースを検索
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:339-11,CTRL + Tab
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:340-11,CMD + Tab
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:341-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:342-11,Open workspace overview,ワークスペースの全体ビューを開く
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:345-11,CTRL + PageUp
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:346-11,CMD + PageUp
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:347-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:348-11,Focused window next tab,フォーカスされているウィンドウの次のタブ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:351-11,CTRL + PageDown
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:352-11,CMD + PageDown
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:353-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:354-11,Focused window previous tab,フォーカスされているウィンドウの前のタブ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:357-11,CTRL + Enter / Numpad Enter
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:358-11,CMD + Enter / Numpad Enter
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:359-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:360-11,Reset workspace zoom (with no animated transition),ワークスペースのズーム状態をリセット（遷移アニメーションなし）
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:363-11,CTRL + Plus(+) / Numpad Plus,CTRL + プラス(+) / Numpad +
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:364-11,CMD + Plus(+) / Numpad Plus,CMD + プラス(+) / Numpad +
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:365-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:366-11,Zoom in the workspace,ワークスペースの表示倍率を拡大
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:369-11,CTRL + Minus(-) / Numpad Minus,CTRL + マイナス(-) / Numpad -
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:370-11,CMD + Minus(-) / Numpad Minus,CMD + マイナス(-) / Numpad -
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:371-11,Workspace,ワークスペース
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:372-11,Zoom out the workspace,ワークスペースの表示倍率を縮小
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:380-11,f2
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:381-11,f2
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:382-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:383-11,Rename the selected resource,選択されているリソースの名前を変更
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:386-11,Delete
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:387-11,Delete
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:388-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:389-11,Delete the selected resource(s),選択されているリソースを削除
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:392-11,ALT + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:393-11,ALT + S
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:394-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:395-11,Create a new sprite resource,スプライトリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:398-11,ALT + U
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:399-11,ALT + U
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:400-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:401-11,Create a new sound resource,サウンドリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:404-11,ALT + B
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:405-11,ALT + B
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:406-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:407-11,Create a new tile set resource,タイルセットリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:410-11,ALT + P
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:411-11,ALT + P
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:412-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:413-11,Create a new path resource,パスリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:416-11,ALT + C
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:417-11,ALT + C
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:418-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:419-11,Create a new script resource,スクリプトリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:422-11,ALT + A
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:423-11,ALT + A
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:424-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:425-11,Create a new shader resource,シェーダーリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:428-11,ALT + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:429-11,ALT + F
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:430-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:431-11,Create a new font resource,フォントリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:434-11,ALT + T
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:435-11,ALT + T
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:436-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:437-11,Create a new timeline resource,タイムラインリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:440-11,ALT + O
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:441-11,ALT + O
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:442-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:443-11,Create a new object resource,オブジェクトリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:446-11,ALT + R
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:447-11,ALT + R
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:448-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:449-11,Create a new room resource,ルームリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:452-11,ALT + I
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:453-11,ALT + I
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:454-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:455-11,Create a new included data file resource,インクルードデータファイルリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:458-11,ALT + N
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:459-11,ALT + N
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:460-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:461-11,Create a new note resource,ノートリソースを新規作成
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:464-11,ALT + E
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:465-11,ALT + E
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:466-11,Asset Browser,アセットブラウザ
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:467-11,Create a new extension resource,拡張機能リソースを新規作成
Keyboard_Shortcuts.htm+html.body.p:473-3,"<span data-open-text=""true"">Path Editor</span><span data-close-text=""true"">Path Editor</span>","<span data-open-text=""true"">パスエディタ</span><span data-close-text=""true"">パスエディタ</span>"
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.th:478-11,Windows Key Binding,Windowsのキー割り当て
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.th:479-11,macOS Key Binding,macOSのキー割り当て
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.th:480-11,Scope,範囲
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.th:481-11,Description,説明
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:484-11,Delete
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:485-11,Delete
Keyboard_Shortcuts.htm+html.body.div.table.tbody.tr.td:486-11,Path Editor,パスエディタ
